state,year,parliamentry_consituency,consituency_type,cand_name,cand_gender,party_name,Total_Votes_Polled,electors
Kerala,2009,PALAKKAD,GEN,N.V. Rajesh,Male,independent,3124,1074818
Kerala,2009,PALAKKAD,GEN,A. Arokiasamy,Male,Independent,3776,1074818
Kerala,2009,PALAKKAD,GEN,Satheesan. E.V,Male,independent,5478,1074818
Kerala,2009,PALAKKAD,GEN,M.R. Murali,Male,independent,20896,1074818
Kerala,2009,PALAKKAD,GEN,C.K. Padmanabhan,Male,bharatiya_janata_party,68804,1074818
Uttar Pradesh,2009,PALAKKAD,GEN,M.B. Rajesh,Male,communist_party_of_india_(marxist),338070,1074818
Kerala,2009,ALATHUR,GEN,P.C Biju,Male,independent,1857,1102765
Kerala,2009,ALATHUR,GEN,Biju K.K,Male,independent,2442,1102765
Kerala,2009,ALATHUR,GEN,K. Gopalakrishnan,Male,communist_party_of_india_(marxist-leninist)_(liberation),3512,1102765
Kerala,2009,ALATHUR,GEN,Dr. G Sudevan,Male,bahujan_samaj_party,3603,1102765
Kerala,2009,BELGAUM,GEN,K.K Sudhir,Male,independent,7588,1102765
Kerala,2009,ALATHUR,GEN,N.K Sudheer,Male,indian_national_congress,366392,1102765
Kerala,2009,THRISSUR,GEN,N K Ravi,Male,independent,817,1174161
Uttar Pradesh,2009,THRISSUR,GEN,K Arun Kumar,Male,independent,1203,1174161
Uttar Pradesh,2009,THRISSUR,GEN,Kunjan Pulayan,Male,independent,1443,1174161
Kerala,2009,THRISSUR,GEN,E A Joseph,Male,independent,1449,1174161
Kerala,2009,THRISSUR,GEN,Adv. Joshy Tharakan,Male,bahujan_samaj_party,3222,1174161
Kerala,2009,THRISSUR,GEN,Rema Regunandan,Female,bharatiya_janata_party,54680,1174161
Kerala,2009,THRISSUR,GEN,C N Jayadevan,Male,communist_party_of_india,360146,1174161
Kerala,2009,THRISSUR,GEN,P C Chacko,Male,indian_national_congress,385297,1174161
Uttar Pradesh,2009,CHALAKUDY,GEN,Johnny K Cheeku,Male,independent,603,1075526
Kerala,2009,CHALAKUDY,GEN,Hamsa Kalaparambath,Male,lok_jan_shakti_party,828,1075526
Kerala,2009,CHALAKUDY,GEN,Dr. P.S. Babu,Male,independent,979,1075526
Kerala,2009,CHALAKUDY,GEN,U.P Jose,Male,independent,1522,1075526
Kerala,2009,CHALAKUDY,GEN,T.S Narayanan Master,Male,independent,2089,1075526
Kerala,2009,CHALAKUDY,GEN,Muttam Abdulla,Male,bahujan_samaj_party,3003,1075526
Kerala,2009,CHALAKUDY,GEN,C.A. Haseena,Female,independent,4441,1075526
Kerala,2009,CHALAKUDY,GEN,Jose Maveli,Male,Independent,7544,1075526
Kerala,2009,CHALAKUDY,GEN,K.P. Dhanapalan,Male,indian_national_congress,399035,1075526
Kerala,2009,ERNAKULAM,GEN,Saji Thuruthikunnel,Male,independent,831,1023053
Kerala,2009,ERNAKULAM,GEN,Viswambaran,Male,independent,1313,1023053
Kerala,2009,ERNAKULAM,GEN,Sindhu K.S,Female,Independent,2734,1023053
Kerala,2009,ERNAKULAM,GEN,Saju Thomas,Male,lok_jan_shakti_party,2902,1023053
Kerala,2009,ERNAKULAM,GEN,Sindhu Jayan,Female,independent,3004,1023053
Kerala,2009,ERNAKULAM,GEN,Unknown,Female,independent,3134,1023053
Kerala,2009,ERNAKULAM,GEN,Sherif Mohammed,Male,bahujan_samaj_party,4083,1023053
Uttar Pradesh,2009,ERNAKULAM,GEN,Sindhu Joy,Female,communist_party_of_india_(marxist),331055,1023053
